"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","FLOW_PU1","FLOW_PU2","FLOW_PU3","FLOW_PU4","FLOW_PU5","FLOW_PU6","FLOW_PU7","FLOW_PU8","FLOW_PU9","FLOW_PU10","FLOW_PU11","FLOW_V2","STATUS_PU1","STATUS_PU2","STATUS_PU3","STATUS_PU4","STATUS_PU5","STATUS_PU6","STATUS_PU7","STATUS_PU8","STATUS_PU9","STATUS_PU10","STATUS_PU11","STATUS_V2","ATT_FLAG"
"11096","2016-05-29 18:45:00",5.45,2.73,4.29,3.65,4.5,5.07,2.79,2.98,36.34,29.23,71.57,29.19,85.85,31.35,109.99,31.35,55.44,31.88,30.98,93.71,93.73,0,0,0,0,50.35,22.97,0,0,0,98.66,"True","True","False","False","False","False","True","True","False","False","False","True","True"
"11097","2016-05-29 19:00:00",5.43,2.86,4.19,3.69,4.5,4.96,2.31,2.98,36.04,29.16,71.61,29.12,85.34,24.95,99.95,24.84,68.48,31.79,30.89,94.28,94.3,0,0,0,0,50.57,26.2,0,31.89,0,95.74,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11098","2016-05-29 19:15:00",5.39,2.98,4.09,3.69,4.5,5.02,2.4,2.98,36.03,29.23,71.51,29.19,85.36,24.93,99.92,24.81,68.54,31.86,30.96,94.31,94.32,0,0,0,0,50.59,26.2,0,31.87,0,95.04,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11099","2016-05-29 19:30:00",5.34,3.09,3.99,3.69,4.5,5.08,2.49,2.98,36.01,29.31,71.41,29.27,85.38,24.91,99.9,24.79,68.61,31.93,31.03,94.33,94.35,0,0,0,0,50.62,26.2,0,31.84,0,94.34,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11100","2016-05-29 19:45:00",5.29,3.21,3.9,3.69,4.5,5.15,2.58,2.98,36,29.38,71.32,29.34,85.4,24.88,99.88,24.76,68.67,32,31.1,94.35,94.37,0,0,0,0,50.65,26.2,0,31.82,0,93.64,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11101","2016-05-29 20:00:00",5.24,3.32,3.8,3.69,4.5,5.21,2.67,2.98,35.46,29.3,71.26,29.26,85.64,24.52,101.07,24.4,67.36,31.9,31,95.37,95.39,0,0,0,0,50.49,24.91,0,32.09,0,90.08,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11102","2016-05-29 20:15:00",5.18,3.43,3.7,3.71,4.5,5.24,2.65,2.98,35.44,29.37,71.16,29.33,85.67,24.49,101.03,24.37,67.36,31.96,31.06,95.4,95.42,0,0,0,0,50.51,24.91,0,32.08,0,89.35,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11103","2016-05-29 20:30:00",5.12,3.53,3.61,3.73,4.5,5.28,2.63,2.98,35.42,29.43,71.07,29.39,85.7,24.45,100.99,24.33,67.35,32.02,31.12,95.44,95.46,0,0,0,0,50.52,24.91,0,32.07,0,88.64,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11104","2016-05-29 20:45:00",5.06,3.63,3.51,3.74,4.5,5.32,2.61,2.98,35.4,29.5,70.97,29.45,85.73,24.41,100.96,24.29,67.35,32.08,31.18,95.47,95.49,0,0,0,0,50.54,24.91,0,32.06,0,87.92,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11105","2016-05-29 21:00:00",5.01,3.73,3.41,3.76,4.5,5.35,2.59,2.98,35.91,29.71,70.24,29.67,86.03,25.03,102.23,24.91,67.52,32.31,31.41,94.52,94.54,0,0,0,0,50.5,24.33,0,32.18,0,90.13,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11106","2016-05-29 21:15:00",4.97,3.84,3.31,3.8,4.5,5.39,2.58,2.98,35.9,29.78,70.14,29.74,86.07,25,102.2,24.88,67.53,32.37,31.47,94.54,94.56,0,0,0,0,50.51,24.33,0,32.18,0,89.47,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11107","2016-05-29 21:30:00",4.93,3.94,3.21,3.84,4.5,5.42,2.57,2.98,35.89,29.85,70.03,29.81,86.11,24.98,102.18,24.86,67.53,32.44,31.54,94.56,94.58,0,0,0,0,50.53,24.33,0,32.17,0,88.82,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11108","2016-05-29 21:45:00",4.89,4.04,3.1,3.87,4.5,5.46,2.56,2.98,35.88,29.92,69.93,29.88,86.16,24.96,102.16,24.83,67.54,32.5,31.6,94.58,94.6,0,0,0,0,50.54,24.33,0,32.16,0,88.18,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11109","2016-05-29 22:00:00",4.85,4.14,3,3.91,4.5,5.5,2.55,2.98,36.06,30.03,70.84,29.99,85.64,25.53,104.92,25.41,67.74,32.62,31.72,94.23,94.25,0,0,0,0,50.85,22.32,0,32.27,0,88.71,"True","True","False","False","False","False","True","True","False","True","False","True","True"
"11110","2016-05-29 22:15:00",4.82,4.17,3.12,3.9,4.5,5.5,2.6,2.98,35.94,28.61,89.2,28.68,85.31,25.52,104.9,25.4,69.48,31.67,30.77,94.46,94.48,0,35.87,0,0,50.36,22.32,0,31.77,0,94.7,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11111","2016-05-29 22:30:00",4.78,4.19,3.25,3.89,4.5,5.5,2.65,2.98,35.93,28.63,89.29,28.7,85.31,25.49,104.87,25.37,69.51,31.69,30.79,94.49,94.51,0,35.83,0,0,50.37,22.32,0,31.75,0,94.39,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11112","2016-05-29 22:45:00",4.75,4.21,3.37,3.88,4.5,5.5,2.7,2.98,35.91,28.65,89.37,28.72,85.31,25.47,104.85,25.35,69.55,31.7,30.8,94.51,94.53,0,35.79,0,0,50.38,22.32,0,31.74,0,94.09,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11113","2016-05-29 23:00:00",4.71,4.23,3.5,3.87,4.5,5.5,2.75,2.98,35.65,28.64,88.62,28.71,85.82,25.18,104.09,25.07,70.57,31.68,30.78,95.02,95.04,0,36.21,0,0,50.12,22.77,0,31.36,0,92.12,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11114","2016-05-29 23:15:00",4.67,4.25,3.62,3.9,4.5,5.5,2.85,2.98,35.63,28.65,88.7,28.73,85.85,25.16,104.06,25.04,70.64,31.69,30.79,95.05,95.07,0,36.18,0,0,50.11,22.77,0,31.33,0,91.81,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11115","2016-05-29 23:30:00",4.63,4.26,3.73,3.93,4.5,5.5,2.94,2.98,35.61,28.67,88.78,28.74,85.88,25.13,104.04,25.01,70.71,31.7,30.8,95.09,95.1,0,36.14,0,0,50.1,22.77,0,31.3,0,91.5,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11116","2016-05-29 23:45:00",4.59,4.27,3.85,3.96,4.5,5.5,3.04,2.98,35.59,28.68,88.86,28.75,85.9,25.1,104.01,24.99,70.78,31.71,30.81,95.12,95.14,0,36.1,0,0,50.1,22.77,0,31.27,0,91.2,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11117","2016-05-30 00:00:00",4.55,4.29,3.97,3.99,4.5,5.5,3.14,2.98,35.61,28.7,90.03,28.77,85.27,24.44,99.99,24.32,70.06,31.73,30.83,95.09,95.11,0,35.45,0,0,50.43,25.74,0,31.29,0,90.98,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11118","2016-05-30 00:15:00",4.51,4.3,4.09,3.97,4.5,5.5,3.2,2.98,35.59,28.71,90.11,28.78,85.26,24.41,99.96,24.3,70.11,31.73,30.83,95.12,95.14,0,35.4,0,0,50.44,25.74,0,31.27,0,90.68,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11119","2016-05-30 00:30:00",4.47,4.31,4.22,3.94,4.5,5.5,3.26,2.98,35.57,28.72,90.2,28.79,85.24,24.38,99.93,24.27,70.15,31.74,30.84,95.16,95.18,0,35.36,0,0,50.45,25.74,0,31.25,0,90.39,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11120","2016-05-30 00:45:00",4.43,4.33,4.34,3.92,4.5,5.5,3.32,2.98,35.55,28.73,90.28,28.8,85.23,24.35,99.9,24.24,70.19,31.75,30.85,95.19,95.21,0,35.32,0,0,50.46,25.74,0,31.23,0,90.1,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11121","2016-05-30 01:00:00",4.39,4.34,4.47,3.9,4.5,5.5,3.38,2.98,35.45,28.76,91.12,28.83,86.63,25.21,104.57,25.11,74.48,31.76,30.86,95.39,95.41,0,34.85,0,0,49.76,22.34,0,30.19,0,89.33,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11122","2016-05-30 01:15:00",4.35,4.35,4.6,3.98,4.5,5.5,3.63,2.98,35.43,28.78,91.21,28.84,86.69,25.19,104.55,25.09,74.66,31.77,30.87,95.42,95.44,0,34.81,0,0,49.74,22.34,0,30.13,0,89.04,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11123","2016-05-30 01:30:00",4.31,4.36,4.73,4.05,4.5,5.5,3.87,2.98,35.42,28.79,91.29,28.85,86.75,25.18,104.53,25.07,74.83,31.78,30.88,95.45,95.47,0,34.76,0,0,49.71,22.34,0,30.08,0,88.76,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11124","2016-05-30 01:45:00",4.27,4.37,4.86,4.13,4.5,5.5,4.11,2.98,35.4,28.8,91.37,28.86,86.81,25.16,104.51,25.05,74.99,31.79,30.89,95.48,95.5,0,34.72,0,0,49.69,22.34,0,30.02,0,88.48,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11125","2016-05-30 02:00:00",4.23,4.38,4.99,4.2,4.5,5.5,4.35,2.98,36.01,28.88,92.44,28.95,88.11,26.55,110.27,26.44,75.09,31.88,30.98,94.34,94.35,0,34.14,0,0,49.05,17.49,0,30.41,0,92.28,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11126","2016-05-30 02:15:00",4.22,4.41,5.12,4.33,4.5,5.5,4.58,2.98,36.01,28.91,92.53,28.97,88.21,26.55,110.28,26.44,75.26,31.9,31,94.34,94.36,0,34.09,0,0,49.01,17.49,0,30.36,0,92.08,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11127","2016-05-30 02:30:00",4.21,4.43,5.26,4.47,4.5,5.5,4.8,2.98,36.14,28.95,92.64,29.02,88.32,30.98,114.65,30.98,59.64,31.96,31.06,94.1,94.12,0,34.06,0,0,48.98,17.49,0,0,0,93.31,"True","True","False","True","False","False","True","True","False","False","False","True","True"
"11128","2016-05-30 02:45:00",4.25,4.54,5.4,4.29,4.5,5.43,4.45,2.98,36.66,33.01,75.25,33.01,66.94,31.43,115.1,31.43,59.35,35.31,34.41,93.11,93.13,0,0,0,0,0,17.49,0,0,0,71.28,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11129","2016-05-30 03:00:00",4.29,4.73,5.33,4.01,4.5,5.35,4.09,2.98,37.11,33.35,76.07,33.35,68.18,32.17,118.76,32.17,60.27,35.66,34.76,92.27,92.28,0,0,0,0,0,13.12,0,0,0,72.97,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11130","2016-05-30 03:15:00",4.35,4.92,5.27,3.78,4.5,5.29,3.83,2.98,37.16,33.5,76.01,33.5,67.95,32.25,118.83,32.25,60.05,35.8,34.9,92.17,92.19,0,0,0,0,0,13.12,0,0,0,72.41,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11131","2016-05-30 03:30:00",4.42,5.11,5.21,3.55,4.5,5.22,3.56,2.98,37.21,33.64,75.95,33.64,67.72,32.32,118.91,32.32,59.83,35.94,35.04,92.07,92.09,0,0,0,0,0,13.12,0,0,0,71.85,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11132","2016-05-30 03:45:00",4.48,5.3,5.15,3.32,4.5,5.16,3.29,2.98,37.26,33.78,75.9,33.78,67.49,32.39,118.98,32.39,59.61,36.07,35.17,91.98,92,0,0,0,0,0,13.12,0,0,0,71.3,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11133","2016-05-30 04:00:00",4.54,5.49,5.09,3.09,4.5,5.09,3.03,2.98,37.71,34.13,76.47,34.13,68.67,32.85,120.06,32.85,59.64,36.43,35.53,91.11,91.13,0,0,0,0,0,11.95,0,0,0,73.04,"True","True","False","False","False","False","False","True","False","False","False","True","True"
"11134","2016-05-30 04:15:00",4.65,5.59,5.04,2.92,4.5,5.02,2.8,2.98,40.9,28.74,76.43,28.71,89.76,35.97,123.18,35.97,59.44,45.61,30.11,84.98,85,0,0,0,0,48.04,11.95,0,0,0,0,"True","True","False","False","False","False","True","True","False","False","False","False","True"
"11135","2016-05-30 04:30:00",4.8,5.46,5,3.15,4.5,4.95,2.56,2.98,40.97,28.63,76.38,28.59,89.88,36.1,123.31,36.1,59.23,45.72,29.99,84.84,84.85,0,0,0,0,47.91,11.95,0,0,0,0,"True","True","False","False","False","False","True","True","False","False","False","False","True"
"11136","2016-05-30 04:45:00",4.94,5.33,4.95,3.39,4.5,4.88,2.33,2.98,40.1,28.51,76.33,28.47,90,30.91,118.18,30.78,72.13,44.34,29.87,86.53,86.55,0,0,0,0,47.78,11.95,0,32.54,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11137","2016-05-30 05:00:00",5.05,5.21,4.9,3.62,4.5,4.99,2.59,2.98,40.12,28.27,76.5,28.24,87,30.69,117.29,30.57,71.41,44.37,29.64,86.5,86.52,0,0,0,0,49.26,13.23,0,32.68,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11138","2016-05-30 05:15:00",5.16,5.08,4.85,3.73,4.5,5.08,2.81,2.98,40.17,28.15,76.45,28.11,87.04,30.8,117.39,30.67,71.57,44.46,29.52,86.39,86.41,0,0,0,0,49.18,13.23,0,32.66,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11139","2016-05-30 05:30:00",5.27,4.95,4.81,3.84,4.5,5.17,3.03,2.98,40.23,28.03,76.41,27.99,87.08,30.9,117.49,30.77,71.74,44.55,29.4,86.28,86.3,0,0,0,0,49.09,13.23,0,32.65,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11140","2016-05-30 05:45:00",5.37,4.82,4.76,3.95,4.5,5.27,3.25,2.98,40.29,27.9,76.36,27.86,87.12,31,117.59,30.87,71.9,44.64,29.27,86.17,86.19,0,0,0,0,49,13.23,0,32.63,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11141","2016-05-30 06:00:00",5.48,4.69,4.72,4.06,4.5,5.36,3.46,2.98,39.47,27.86,75.16,27.82,89.23,30.01,115.72,29.89,71.7,43.71,29.22,87.76,87.78,0,0,0,0,47.84,14.69,0,32.41,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11142","2016-05-30 06:15:00",5.57,4.56,4.66,4.25,4.5,5.45,3.66,2.98,39.51,27.74,75.09,27.7,89.33,30.09,115.81,29.97,71.86,43.78,29.1,87.67,87.68,0,0,0,0,47.72,14.69,0,32.39,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11143","2016-05-30 06:30:00",5.66,4.43,4.59,4.44,4.5,5.5,3.91,2.98,39.59,27.62,75.03,27.58,89.42,30.48,116.19,30.37,77.1,43.91,28.98,87.51,87.53,0,0,0,0,47.6,14.69,0,31,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11144","2016-05-30 06:45:00",5.75,4.31,4.53,4.63,4.5,5.5,4.2,2.98,39.64,29.31,74.97,29.31,69.28,30.58,116.29,30.46,77.33,43.99,30.5,87.42,87.43,0,0,0,0,0,14.69,0,30.95,0,0,"True","True","False","False","False","False","False","True","False","True","False","False","True"
"11145","2016-05-30 07:00:00",5.84,4.31,4.47,4.42,4.5,5.5,4.5,2.98,39.08,29.31,74.3,29.31,65.55,29.99,115.81,29.88,74.7,43.37,30.5,88.51,88.52,0,0,0,0,0,14.53,0,31.55,0,0,"True","True","False","False","False","False","False","True","False","True","False","False","True"
"11146","2016-05-30 07:15:00",5.92,4.31,4.4,4.1,4.5,5.5,4.68,2.98,39.12,29.31,74.23,29.31,65.22,30.07,115.88,29.95,74.86,43.44,30.5,88.43,88.44,0,0,0,0,0,14.53,0,31.53,0,0,"True","True","False","False","False","False","False","True","False","True","False","False","True"
"11147","2016-05-30 07:30:00",6.01,4.31,4.32,3.77,4.5,5.47,4.65,2.98,39.92,29.31,74.16,29.31,64.9,35.42,121.17,35.42,58.59,44.7,30.5,86.89,86.9,0,0,0,0,0,14.53,0,0,0,0,"True","True","False","False","False","False","False","True","False","False","False","False","True"
"11148","2016-05-30 07:45:00",6.12,4.31,4.25,3.44,4.5,5.38,4.24,2.98,39.97,29.31,74.09,29.31,64.57,35.52,121.27,35.52,58.27,44.79,30.5,86.78,86.79,0,0,0,0,0,14.53,0,0,0,0,"True","True","False","False","False","False","False","True","False","False","False","False","True"
"11149","2016-05-30 08:00:00",6.23,4.31,4.18,3.12,4.5,5.3,3.83,2.98,39.71,29.31,73.66,29.31,63.03,34.21,110.51,34.21,56.98,44.4,30.5,87.29,87.31,0,0,0,0,0,25.06,0,0,0,0,"True","True","False","False","False","False","False","True","False","False","False","False","True"
"11150","2016-05-30 08:15:00",6.33,4.27,4.11,2.87,4.5,5.2,3.38,2.98,39.76,27.31,73.59,27.27,85.25,34.3,110.59,34.3,56.62,44.48,28.68,87.19,87.21,0,0,0,0,49.67,25.06,0,0,0,0,"True","True","False","False","False","False","True","True","False","False","False","False","True"
"11151","2016-05-30 08:30:00",6.42,4.14,4.03,2.93,4.5,5.1,2.93,2.98,39.81,27.18,73.51,27.14,85.26,34.38,110.68,34.38,56.25,44.56,28.56,87.09,87.11,0,0,0,0,49.6,25.06,0,0,0,0,"True","True","False","False","False","False","True","True","False","False","False","False","True"
"11152","2016-05-30 08:45:00",6.5,4.01,3.96,2.99,4.5,5,2.5,2.99,51.06,27.06,73.44,27.02,85.27,46.58,122.97,46.43,71.37,61.83,28.43,64.21,64.22,0,0,0,0,49.53,25.06,0,36.71,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11153","2016-05-30 09:00:00",6.5,3.88,3.88,3.05,4.5,5.08,2.63,2.98,44.55,26.9,69.88,26.86,84.37,36.7,110.52,36.57,70.41,52.45,28.27,77.74,77.75,0,0,0,0,49.91,27.14,0,34.54,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11154","2016-05-30 09:15:00",6.5,3.75,3.77,3.05,4.5,5.16,2.76,2.98,44.56,26.77,69.77,26.73,84.33,36.72,110.54,36.58,70.5,52.45,28.14,77.73,77.74,0,0,0,0,49.86,27.14,0,34.52,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11155","2016-05-30 09:30:00",6.5,3.61,3.66,3.05,4.5,5.24,2.88,2.98,44.56,26.64,69.66,26.6,84.3,36.73,110.55,36.59,70.6,52.46,28.01,77.72,77.73,0,0,0,0,49.81,27.14,0,34.5,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11156","2016-05-30 09:45:00",6.5,3.48,3.55,3.05,4.5,5.31,3,2.98,44.57,26.51,69.55,26.47,84.27,36.74,110.56,36.61,70.69,52.47,27.88,77.71,77.72,0,0,0,0,49.77,27.14,0,34.47,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11157","2016-05-30 10:00:00",6.5,3.35,3.44,3.04,4.5,5.39,3.12,2.99,49.13,26.4,70.86,26.36,84.74,44.37,123.44,44.22,71,59.11,27.77,68.32,68.33,0,0,0,0,49.46,22.64,0,36.28,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11158","2016-05-30 10:15:00",6.5,3.22,3.34,3.08,4.5,5.46,3.21,2.99,49.13,26.27,70.76,26.23,84.73,44.38,123.45,44.23,71.07,59.12,27.65,68.31,68.33,0,0,0,0,49.4,22.64,0,36.26,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11159","2016-05-30 10:30:00",6.5,3.09,3.25,3.11,4.5,5.5,3.34,2.99,49.34,26.15,70.66,26.11,84.72,44.9,123.97,44.76,75.18,59.43,27.52,67.88,67.89,0,0,0,0,49.34,22.64,0,35.39,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11160","2016-05-30 10:45:00",6.5,2.96,3.15,3.14,4.5,5.5,3.51,2.99,49.34,26.02,70.57,25.98,84.71,44.92,123.98,44.77,75.32,59.44,27.39,67.87,67.88,0,0,0,0,49.28,22.64,0,35.36,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11161","2016-05-30 11:00:00",6.5,2.83,3.05,3.18,4.5,5.5,3.67,2.99,52.8,25.89,70.19,25.85,84.57,50.27,130.55,50.12,78.66,64.37,27.26,60.41,60.42,0,0,0,0,49.28,21.45,0,35.85,0,0,"True","True","False","False","False","False","True","True","False","True","False","False","True"
"11162","2016-05-30 11:15:00",6.5,2.65,3.05,3.19,4.5,5.5,3.93,2.99,52.81,22.58,86.38,22.65,83.76,50.29,130.57,50.15,78.86,64.38,24.34,60.39,60.4,0,34,0,0,48.01,21.45,0,35.81,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11163","2016-05-30 11:30:00",6.5,2.43,3.16,3.21,4.5,5.5,4.19,2.99,52.82,22.39,86.37,22.45,83.71,50.32,130.59,50.17,79.06,64.4,24.14,60.36,60.37,0,33.88,0,0,47.92,21.45,0,35.77,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11164","2016-05-30 11:45:00",6.5,2.22,3.27,3.22,4.5,5.5,4.45,2.99,52.83,22.19,86.37,22.26,83.67,50.34,130.62,50.2,79.26,64.41,23.94,60.34,60.35,0,33.76,0,0,47.84,21.45,0,35.73,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11165","2016-05-30 12:00:00",6.5,2,3.37,3.23,4.5,5.5,4.7,2.99,47.71,22,86.29,22.06,83.68,43.46,125.41,43.32,79.13,57.16,23.74,71.29,71.3,0,33.69,0,0,47.73,19.65,0,34.03,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11166","2016-05-30 12:15:00",6.5,1.78,3.47,3.24,4.5,5.45,4.55,2.99,55.53,21.81,86.29,21.87,83.64,60.89,142.76,60.89,59,68.66,23.55,54.27,54.28,0,33.58,0,0,47.64,19.65,0,0,0,0,"True","True","False","True","False","False","True","True","False","False","False","False","True"
"11167","2016-05-30 12:30:00",6.5,1.57,3.58,3.25,4.5,5.37,4.17,2.99,55.53,21.61,86.28,21.67,83.6,60.89,142.76,60.89,58.7,68.66,23.35,54.27,54.28,0,33.46,0,0,47.56,19.65,0,0,0,0,"True","True","False","True","False","False","True","True","False","False","False","False","True"
"11168","2016-05-30 12:45:00",6.5,1.35,3.68,3.27,4.5,5.29,3.79,2.99,55.53,21.42,86.28,21.48,83.56,60.89,142.76,60.89,58.4,68.66,23.16,54.27,54.28,0,33.34,0,0,47.47,19.65,0,0,0,0,"True","True","False","True","False","False","True","True","False","False","False","False","True"
"11169","2016-05-30 13:00:00",6.5,1.14,3.78,3.28,4.5,5.2,3.42,2.99,58.26,21.49,89.41,21.55,84.67,64.87,147.72,64.87,51.03,72.41,23.2,47.89,47.89,0,31.39,0,0,46.88,18.52,0,0,0,0,"True","True","False","True","False","False","True","True","False","False","False","False","True"
"11170","2016-05-30 13:15:00",6.5,0.93,3.91,3.36,4.5,5.06,2.74,2.99,58.26,21.31,89.41,21.36,84.67,64.87,147.72,64.87,50.49,72.41,23.01,47.89,47.89,0,31.27,0,0,46.78,18.52,0,0,0,0,"True","True","False","True","False","False","True","True","False","False","False","False","True"
"11171","2016-05-30 13:30:00",6.5,0.73,4.04,3.44,4.5,5.03,2.45,2.99,49.97,21.13,89.41,21.18,84.68,46.36,129.29,46.2,68.49,60.36,22.83,66.55,66.56,0,31.15,0,0,46.67,18.52,0,37.32,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11172","2016-05-30 13:45:00",6.5,0.52,4.16,3.52,4.5,5.06,2.37,2.99,49.96,20.95,89.42,21,84.68,46.35,129.29,46.19,68.46,60.36,22.64,66.55,66.56,0,31.03,0,0,46.56,18.52,0,37.33,0,0,"True","True","False","True","False","False","True","True","False","True","False","False","True"
"11173","2016-05-30 14:00:00",6.44,0.59,4.3,3.61,4.5,5.07,2.24,2.98,36.57,25.92,88.38,25.99,84.7,26.37,104.6,26.25,68.93,29.13,28.23,93.29,93.3,0,34.79,0,0,49.29,23.41,0,32.17,0,119,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11174","2016-05-30 14:15:00",6.38,0.68,4.41,3.62,4.5,5.13,2.36,2.98,36.54,25.99,88.47,26.05,84.72,26.33,104.56,26.21,69.01,29.19,28.29,93.33,93.35,0,34.77,0,0,49.31,23.41,0,32.13,0,118.39,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11175","2016-05-30 14:30:00",6.32,0.77,4.52,3.62,4.5,5.2,2.47,2.98,36.52,26.05,88.57,26.11,84.74,26.3,104.53,26.18,69.09,29.25,28.35,93.37,93.39,0,34.76,0,0,49.33,23.41,0,32.1,0,117.79,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11176","2016-05-30 14:45:00",6.26,0.86,4.63,3.63,4.5,5.27,2.58,2.98,36.5,26.11,88.66,26.18,84.76,26.27,104.5,26.15,69.16,29.3,28.4,93.41,93.43,0,34.74,0,0,49.36,23.41,0,32.07,0,117.2,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11177","2016-05-30 15:00:00",6.2,0.95,4.74,3.63,4.5,5.33,2.7,2.98,36.58,26.21,89.23,26.27,84.71,26.34,104.47,26.22,69.57,29.4,28.5,93.25,93.27,0,34.46,0,0,49.43,23.5,0,31.98,0,117.12,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11178","2016-05-30 15:15:00",6.15,1.04,4.86,3.63,4.5,5.4,2.83,2.98,36.56,26.27,89.32,26.33,84.72,26.31,104.44,26.19,69.65,29.45,28.55,93.29,93.31,0,34.44,0,0,49.46,23.5,0,31.94,0,116.54,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11179","2016-05-30 15:30:00",6.09,1.12,4.97,3.63,4.5,5.47,2.96,2.98,36.54,26.33,89.42,26.39,84.73,26.28,104.41,26.16,69.74,29.51,28.61,93.33,93.35,0,34.42,0,0,49.48,23.5,0,31.91,0,115.97,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11180","2016-05-30 15:45:00",6.04,1.21,5.09,3.63,4.5,5.5,3.14,2.98,36.54,26.39,89.51,26.46,84.75,26.49,104.61,26.37,73.47,29.57,28.67,93.34,93.36,0,34.4,0,0,49.51,23.5,0,30.89,0,115.51,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11181","2016-05-30 16:00:00",5.99,1.29,5.2,3.63,4.5,5.5,3.34,2.98,36.01,26.34,88.61,26.4,85.98,25.96,104.94,25.85,71.33,29.49,28.59,94.34,94.36,0,34.9,0,0,48.83,22.71,0,31.36,0,112.15,"True","True","False","True","False","False","True","True","False","True","False","True","True"
"11182","2016-05-30 16:15:00",5.92,1.37,5.31,3.71,4.5,5.5,3.45,2.98,36.15,28.27,71.78,28.23,86.54,26.12,105.1,26,71.45,30.95,30.05,94.08,94.1,0,0,0,0,49.5,22.71,0,31.37,0,103.56,"True","True","False","False","False","False","True","True","False","True","False","True","True"
